,tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,name,dog_stage,favorite_count,retweet_count,breed_prediction,confidence
1230,695409464418041856,,,2016-02-05 00:51:51,Twitter for iPhone,This is Bob. He just got back from his job interview and realized his ear was inside-out the whole time. ,,,,https://twitter.com/dog_rates/status/695409464418041856/photo/1,10.0,Bob,None,9263,3930,pug,0.997445
1231,695314793360662529,,,2016-02-04 18:35:39,Twitter for iPhone,This is Colin. He really likes green beans. It's tearing his family apart. ,,,,"https://twitter.com/dog_rates/status/695314793360662529/photo/1,https://twitter.com/dog_rates/status/695314793360662529/photo/1,https://twitter.com/dog_rates/status/695314793360662529/photo/1,https://twitter.com/dog_rates/status/695314793360662529/photo/1",10.0,Colin,None,3925,1632,Maltese_dog,0.678547
1232,695095422348574720,,,2016-02-04 04:03:57,Twitter for iPhone,This is just a beautiful pupper good shit evolution. ,,,,https://twitter.com/dog_rates/status/695095422348574720/photo/1,12.0,just,Pupper,2831,675,papillon,0.227784
1233,695074328191332352,,,2016-02-04 02:40:08,Twitter for iPhone,This is Lorenzo. He's educated af. Just graduated college. ,,,,https://twitter.com/dog_rates/status/695074328191332352/photo/1,11.0,Lorenzo,Pupper,3054,1214,Shih-Tzu,0.5101060000000001
1234,695064344191721472,,,2016-02-04 02:00:27,Twitter for iPhone,This may be the greatest video I've ever been sent. ,,,,https://twitter.com/dog_rates/status/695064344191721472/video/1,4.0,,None,1728,664,,
1235,695051054296211456,,,2016-02-04 01:07:39,Twitter for iPhone,"Meet Brian (pronounced ""Kirk""). He's not amused by ur churlish tomfoolery. Once u put him down you're done for. ",,,,"https://twitter.com/dog_rates/status/695051054296211456/photo/1,https://twitter.com/dog_rates/status/695051054296211456/photo/1",6.0,Brian,None,2865,868,Boston_bull,0.761454
1236,694925794720792577,,,2016-02-03 16:49:55,Vine - Make a Scene,Please only send in dogs. This t-rex is very scary. ,,,,https://vine.co/v/iJvUqWQ166L,5.0,,None,2907,1014,,
1237,694905863685980160,,,2016-02-03 15:30:43,Twitter for iPhone,This is Archie. He's a Bisquick Taj Mapaw. Too many people are touching him. It is doing him a discomfort. ,,,,https://twitter.com/dog_rates/status/694905863685980160/photo/1,10.0,Archie,None,2982,1034,,
1238,694669722378485760,,,2016-02-02 23:52:22,Twitter for iPhone,This is Phil. He's an important dog. Can control the seasons. Magical as hell. ,,,,"https://twitter.com/dog_rates/status/694669722378485760/photo/1,https://twitter.com/dog_rates/status/694669722378485760/photo/1",12.0,Phil,None,38289,15926,,
1239,694352839993344000,,,2016-02-02 02:53:12,Twitter for iPhone,Meet Oliviér. He takes killer selfies. Has a dog of his own. It leaps at random &amp; can't bark for shit. ,,,,"https://twitter.com/dog_rates/status/694352839993344000/photo/1,https://twitter.com/dog_rates/status/694352839993344000/photo/1,https://twitter.com/dog_rates/status/694352839993344000/photo/1,https://twitter.com/dog_rates/status/694352839993344000/photo/1",10.0,Oliviér,None,2195,685,Australian_terrier,0.407886
1240,694342028726001664,,,2016-02-02 02:10:14,Vine - Make a Scene,It's okay pup. This happens every time I listen to @adele also. ,,,,https://vine.co/v/iJWKejYdLlh,11.0,,None,1696,537,,
1241,694329668942569472,,,2016-02-02 01:21:07,Twitter for iPhone,Meet Grady. He's very hungry. Too bad no one can find his food bowl. ,,,,https://twitter.com/dog_rates/status/694329668942569472/photo/1,9.0,Grady,Pupper,2163,553,boxer,0.99006
1242,694206574471057408,,,2016-02-01 17:11:59,Twitter for iPhone,"""Martha come take a look at this. I'm so fed up with the media's unrealistic portrayal of dogs these days."" ",,,,https://twitter.com/dog_rates/status/694206574471057408/photo/1,10.0,,None,4502,2250,Shih-Tzu,0.352547
1243,694183373896572928,,,2016-02-01 15:39:48,Twitter for iPhone,This is Lola. She realized mid hug that she's not ready for a committed relationship with a teddy bear. ,,,,"https://twitter.com/dog_rates/status/694183373896572928/photo/1,https://twitter.com/dog_rates/status/694183373896572928/photo/1",9.0,Lola,None,3172,1024,Pekinese,0.08087000000000001
1244,694001791655137281,,,2016-02-01 03:38:15,Twitter for iPhone,This is Chester. He's a Benefloof Cumberbark. Fabulous ears. Nifty shirt. Was probably on sale. Nice hardwood. ,,,,"https://twitter.com/dog_rates/status/694001791655137281/photo/1,https://twitter.com/dog_rates/status/694001791655137281/photo/1",11.0,Chester,None,3633,1146,Pembroke,0.769999
1245,693993230313091072,,,2016-02-01 03:04:14,Vine - Make a Scene,These lil fellas are the best of friends. ,,,,https://vine.co/v/i5ETazP5hrm,12.0,,None,2012,445,,
1246,693942351086120961,,,2016-01-31 23:42:03,Twitter for iPhone,This is Kobe. He's a Speckled Rorschach. Requests that someone holds his hand during car rides. ,,,,https://twitter.com/dog_rates/status/693942351086120961/photo/1,10.0,Kobe,None,1860,407,groenendael,0.550796
1247,693647888581312512,,,2016-01-31 04:11:58,Twitter for iPhone,What kind of person sends in a pic without a dog in it? So churlish. Neat rug tho ,,,,https://twitter.com/dog_rates/status/693647888581312512/photo/1,7.0,,None,2901,653,,
1248,693642232151285760,,,2016-01-31 03:49:30,Twitter for iPhone,Meet Freddery. He's a Westminster Toblerone. Seems to enjoy car rides. ,,,,https://twitter.com/dog_rates/status/693642232151285760/photo/1,9.0,Freddery,None,2733,459,Scottish_deerhound,0.111893
1249,693629975228977152,,,2016-01-31 03:00:47,Twitter for iPhone,This pupper is afraid of its own feet. ,,,,"https://twitter.com/dog_rates/status/693629975228977152/photo/1,https://twitter.com/dog_rates/status/693629975228977152/photo/1",12.0,,Pupper,2635,882,pug,0.841987
1250,693622659251335168,,,2016-01-31 02:31:43,Twitter for iPhone,When you keepin the popcorn bucket in your lap and she reach for some... ,,,,https://twitter.com/dog_rates/status/693622659251335168/photo/1,10.0,,None,1655,409,malamute,0.449298
1251,693590843962331137,,,2016-01-31 00:25:18,Twitter for iPhone,Meet Phil. He's big af. Currently destroying this nice family home. Completely uncalled for. ,,,,https://twitter.com/dog_rates/status/693590843962331137/photo/1,3.0,Phil,Pupper,5459,2168,,
1252,693486665285931008,,,2016-01-30 17:31:20,Twitter for iPhone,This is Lincoln. He doesn't understand his new jacket. ,,,,https://twitter.com/dog_rates/status/693486665285931008/video/1,11.0,Lincoln,None,1903,686,,
1253,693280720173801472,,,2016-01-30 03:52:58,Twitter for iPhone,This is Sadie and her  pups Shebang &amp; Ruffalo. Sadie says single parenting is challenging but rewarding. All ,,,,https://twitter.com/dog_rates/status/693280720173801472/photo/1,10.0,Sadie,None,3608,1371,Labrador_retriever,0.340008
1254,693267061318012928,,,2016-01-30 02:58:42,Vine - Make a Scene,This is Oscar. He can wave. Friendly af. ,,,,https://vine.co/v/i5n2irFUYWv,12.0,Oscar,None,2559,902,,
1255,693262851218264065,,,2016-01-30 02:41:58,Twitter for iPhone,I hope you guys enjoy this beautiful snowy pupper as much as I did. ,,,,https://twitter.com/dog_rates/status/693262851218264065/photo/1,11.0,,Pupper,2396,554,golden_retriever,0.989333
1256,693231807727280129,,,2016-01-30 00:38:37,Twitter for iPhone,"This is Bodie. He's not proud of what he did, but it needed to be done. ",,,,https://twitter.com/dog_rates/status/693231807727280129/photo/1,9.0,Bodie,None,3075,811,vizsla,0.8764129999999999
1257,693155686491000832,,,2016-01-29 19:36:08,Twitter for iPhone,This is Dunkin. He can only see when he's wet (tragic). ,,,,"https://twitter.com/dog_rates/status/693155686491000832/photo/1,https://twitter.com/dog_rates/status/693155686491000832/photo/1,https://twitter.com/dog_rates/status/693155686491000832/photo/1,https://twitter.com/dog_rates/status/693155686491000832/photo/1",12.0,Dunkin,None,8493,3539,Shih-Tzu,0.69748
1258,693109034023534592,,,2016-01-29 16:30:45,Twitter for iPhone,"""Thank you friend that was a swell petting"" ",,,,https://twitter.com/dog_rates/status/693109034023534592/video/1,11.0,,None,1847,673,cocker_spaniel,0.740013
1259,693095443459342336,,,2016-01-29 15:36:45,Twitter for iPhone,This is Milo. He doesn't understand your fancy human gestures. Will lick instead. ,,,,https://twitter.com/dog_rates/status/693095443459342336/photo/1,10.0,Milo,Pupper,2010,510,Yorkshire_terrier,0.033487800000000005
1260,692919143163629568,,,2016-01-29 03:56:12,Twitter for iPhone,Please only send in dogs. Don't submit other things like this pic of Kenny Chesney in a bathtub. Thank you. ,,,,https://twitter.com/dog_rates/status/692919143163629568/photo/1,9.0,,None,2870,822,Saint_Bernard,0.612635
1261,692905862751522816,,,2016-01-29 03:03:25,Twitter for iPhone,This is Wally. He's being abducted by aliens. ,,,,https://twitter.com/dog_rates/status/692905862751522816/photo/1,10.0,Wally,Pupper,2622,974,Mexican_hairless,0.162638
1262,692901601640583168,,,2016-01-29 02:46:29,Twitter for iPhone,"""Fuck the system"" ",,,,https://twitter.com/dog_rates/status/692901601640583168/photo/1,10.0,,None,1928,666,soft-coated_wheaten_terrier,0.403496
1263,692894228850999298,,,2016-01-29 02:17:12,Twitter for iPhone,Meet Tupawc. He's actually a Christian rapper. Doesn't even understand the concept of dollar signs. ,,,,https://twitter.com/dog_rates/status/692894228850999298/photo/1,10.0,Tupawc,None,2454,888,German_short-haired_pointer,0.876977
1264,692828166163931137,,,2016-01-28 21:54:41,Twitter for iPhone,This pupper just descended from heaven. ,,,,https://twitter.com/dog_rates/status/692828166163931137/photo/1,12.0,,Pupper,3090,965,Samoyed,0.985857
1265,692752401762250755,,,2016-01-28 16:53:37,Twitter for iPhone,"""Hello yes could I get one pupper to go please thank you""
Both ",,,,https://twitter.com/dog_rates/status/692752401762250755/photo/1,13.0,,Pupper,7342,4020,Samoyed,0.471276
1266,692568918515392513,,,2016-01-28 04:44:32,Twitter for iPhone,This is Chester. He's been guarding this pumpkin since October. Dedicated af. Hat is nifty as hell. ,,,,"https://twitter.com/dog_rates/status/692568918515392513/photo/1,https://twitter.com/dog_rates/status/692568918515392513/photo/1,https://twitter.com/dog_rates/status/692568918515392513/photo/1",12.0,Chester,None,4656,1692,golden_retriever,0.636845
1267,692535307825213440,,,2016-01-28 02:30:58,Twitter for iPhone,This is Amber. She's a Fetty Woof. ,,,,https://twitter.com/dog_rates/status/692535307825213440/photo/1,10.0,Amber,None,3438,1497,pug,0.41309
1268,692530551048294401,,,2016-01-28 02:12:04,Twitter for iPhone,Say hello to Cody. He's been to like  countries and is way more cultured than you. He wanted me to say that. ,,,,https://twitter.com/dog_rates/status/692530551048294401/photo/1,10.0,Cody,None,1984,465,Siberian_husky,0.486428
1269,692417313023332352,,,2016-01-27 18:42:06,Twitter for iPhone,Meet Herschel. He's slightly bigger than ur average pupper. Looks lonely. Could probably ride ,,,,https://twitter.com/dog_rates/status/692417313023332352/photo/1,7.0,Herschel,Pupper,10084,3824,,
1270,692187005137076224,,,2016-01-27 03:26:56,Twitter for iPhone,This is a rare Arctic Wubberfloof. Unamused by the happenings. No longer has the appetites. ,,,,"https://twitter.com/dog_rates/status/692187005137076224/photo/1,https://twitter.com/dog_rates/status/692187005137076224/photo/1,https://twitter.com/dog_rates/status/692187005137076224/photo/1",12.0,a,None,2708,908,Siberian_husky,0.810592
1271,692158366030913536,,,2016-01-27 01:33:08,Twitter for iPhone,This is Edgar. He's a Sassafras Puggleflash. Nothing satisfies him. Not since the war. ,,,,https://twitter.com/dog_rates/status/692158366030913536/photo/1,10.0,Edgar,None,2315,883,pug,0.956565
1272,692041934689402880,,,2016-01-26 17:50:29,Vine - Make a Scene,This is Teddy. His head is too heavy. ,,,,https://vine.co/v/iiI3wmqXYmA,13.0,Teddy,None,3650,1400,,
1273,692017291282812928,,,2016-01-26 16:12:33,Twitter for iPhone,This is Kingsley Wellensworth III. He owns  range rovers. Has a cardigan collection. Would rather be sailing. ,,,,https://twitter.com/dog_rates/status/692017291282812928/photo/1,9.0,Kingsley,None,3085,1061,Tibetan_terrier,0.247565
1274,691820333922455552,,,2016-01-26 03:09:55,Twitter for iPhone,This is Brockly. He's an uber driver. Falls asleep at the wheel often. Irresponsible af ,,,,https://twitter.com/dog_rates/status/691820333922455552/photo/1,8.0,Brockly,None,4242,1817,,
1275,691793053716221953,,,2016-01-26 01:21:31,Vine - Make a Scene,We usually don't rate penguins but this one is in need of a confidence boost after that slide. ,,,,https://vine.co/v/OTTVAKw6YlW,10.0,,None,8756,4631,,
1276,691756958957883396,,,2016-01-25 22:58:05,Twitter for iPhone,"THE BRITISH ARE COMING
THE BRITISH ARE COMING
",,,,https://twitter.com/dog_rates/status/691756958957883396/photo/1,10.0,,None,3114,1134,Saint_Bernard,0.342571
1277,691675652215414786,,,2016-01-25 17:35:00,Twitter for iPhone,This is Richie and Plip. They are the best of pals. Do everything together. ,,,,https://twitter.com/dog_rates/status/691675652215414786/photo/1,10.0,Richie,None,2081,563,Chihuahua,0.182898
1278,691483041324204033,,,2016-01-25 04:49:38,Twitter for iPhone,When bae says they can't go out but you see them with someone else that same night. ,,,,"https://twitter.com/dog_rates/status/691483041324204033/photo/1,https://twitter.com/dog_rates/status/691483041324204033/photo/1,https://twitter.com/dog_rates/status/691483041324204033/photo/1,https://twitter.com/dog_rates/status/691483041324204033/photo/1",5.0,,None,2549,635,bloodhound,0.886232
1279,691459709405118465,,,2016-01-25 03:16:56,Twitter for iPhone,Say hello to Leo. He's a Fallopian Puffalope. Precious af. ,,,,"https://twitter.com/dog_rates/status/691459709405118465/photo/1,https://twitter.com/dog_rates/status/691459709405118465/photo/1",12.0,Leo,None,4370,1266,Shetland_sheepdog,0.5512060000000001
1280,691444869282295808,,,2016-01-25 02:17:57,Twitter for iPhone,This is Bailey. She likes flowers. ,,,,"https://twitter.com/dog_rates/status/691444869282295808/photo/1,https://twitter.com/dog_rates/status/691444869282295808/photo/1",12.0,Bailey,None,2853,937,Bernese_mountain_dog,0.767563
1281,691416866452082688,,,2016-01-25 00:26:41,Twitter for iPhone,I present to you... Dog Jesus. ,,,,https://twitter.com/dog_rates/status/691416866452082688/photo/1,13.0,,None,20857,8447,Lakeland_terrier,0.530104
1282,691321916024623104,,,2016-01-24 18:09:23,Twitter for iPhone,This is Molly. She's a Peruvian Niddlewog. Loves her new hat. ,,,,https://twitter.com/dog_rates/status/691321916024623104/photo/1,11.0,Molly,None,2777,730,Rottweiler,0.508981
1283,691096613310316544,,,2016-01-24 03:14:07,Twitter for iPhone,Here we see one dog giving a puptalk to another dog. Both are focused af. Left one has powerful feet. ,,,,https://twitter.com/dog_rates/status/691096613310316544/photo/1,11.0,,None,3190,993,borzoi,0.441269
1284,691090071332753408,,,2016-01-24 02:48:07,Twitter for iPhone,Happy Saturday here's a dog in a mailbox. ,,,,https://twitter.com/dog_rates/status/691090071332753408/photo/1,12.0,,None,1835,377,,
1285,690989312272396288,,,2016-01-23 20:07:44,Vine - Make a Scene,We've got a doggy down. Requesting backup. ,,,,https://vine.co/v/iOZKZEU2nHq,12.0,,None,6365,3179,,
1286,690959652130045952,,,2016-01-23 18:09:53,Twitter for iPhone,This golden is happy to refute the soft mouth egg test. Not a fan of sweeping generalizations. ,,,,"https://twitter.com/dog_rates/status/690959652130045952/photo/1,https://twitter.com/dog_rates/status/690959652130045952/photo/1,https://twitter.com/dog_rates/status/690959652130045952/photo/1,https://twitter.com/dog_rates/status/690959652130045952/photo/1",11.0,,None,3845,1388,golden_retriever,0.862964
1287,690938899477221376,,,2016-01-23 16:47:25,Twitter for iPhone,"She thought the sunset was pretty, but I thought she was prettier. ",,,,https://twitter.com/dog_rates/status/690938899477221376/photo/1,10.0,,None,4456,2201,,
1288,690932576555528194,,,2016-01-23 16:22:17,Twitter for iPhone,This is Buddy. He's testing out the water. Such caution. Much reserve. ,,,,https://twitter.com/dog_rates/status/690932576555528194/photo/1,12.0,Buddy,None,3534,1121,,
1289,690735892932222976,,,2016-01-23 03:20:44,Twitter for iPhone,Say hello to Peaches. She's a Dingleberry Zanderfloof. ,,,,"https://twitter.com/dog_rates/status/690735892932222976/photo/1,https://twitter.com/dog_rates/status/690735892932222976/photo/1",13.0,Peaches,None,4055,1417,golden_retriever,0.883229
1290,690728923253055490,,,2016-01-23 02:53:03,Twitter for iPhone,This is Vinscent. He was just questioned about his recent credit card spending. ,,,,https://twitter.com/dog_rates/status/690728923253055490/photo/1,8.0,Vinscent,None,2328,577,kuvasz,0.422806
1291,690690673629138944,,,2016-01-23 00:21:03,Twitter for iPhone,This is Cedrick. He's a spookster. Did me a discomfort. ,,,,https://twitter.com/dog_rates/status/690690673629138944/photo/1,10.0,Cedrick,None,2490,874,Maltese_dog,0.08962460000000001
1292,690649993829576704,,,2016-01-22 21:39:24,Twitter for iPhone,This is Hazel. She's a gymnast. Training hard for Rio. ,,,,https://twitter.com/dog_rates/status/690649993829576704/photo/1,11.0,Hazel,None,1405,311,Mexican_hairless,0.0981708
1293,690597161306841088,,,2016-01-22 18:09:28,Twitter for iPhone,This is Lolo. She's America af. Behind in science &amp; math but can say whatever she wants on Twitter. ,,,,https://twitter.com/dog_rates/status/690597161306841088/photo/1,11.0,Lolo,None,2108,666,Lhasa,0.0974997
1294,690400367696297985,,,2016-01-22 05:07:29,Twitter for iPhone,"This is Eriq. His friend just reminded him of last year's super bowl. Not cool friend
",,,,https://twitter.com/dog_rates/status/690400367696297985/photo/1,10.0,Eriq,None,2003,498,Pembroke,0.426459
1295,690374419777196032,,,2016-01-22 03:24:22,Twitter for iPhone,This is Phred. He's an Albanian Flepperkush. Tongue is rather impressive if I'm honest. Perhaps even legendary ,,,,https://twitter.com/dog_rates/status/690374419777196032/photo/1,11.0,Phred,None,3492,956,kuvasz,0.286345
1296,690360449368465409,,,2016-01-22 02:28:52,Twitter for iPhone,Stop sending in lobsters. This is the final warning. We only rate dogs. Thank you... ,,,,https://twitter.com/dog_rates/status/690360449368465409/photo/1,9.0,the,None,2861,981,pug,0.686933
1297,690348396616552449,,,2016-01-22 01:40:58,Vine - Make a Scene,This is Oddie. He's trying to communicate. ,,,,https://vine.co/v/iejBWerY9X2,12.0,Oddie,None,1612,558,,
1298,690248561355657216,,,2016-01-21 19:04:15,Twitter for iPhone,This is Maxwell. That's his moped. He rents it out for others to use as long as he can come also. ,,,,https://twitter.com/dog_rates/status/690248561355657216/photo/1,11.0,Maxwell,None,1810,457,,
1299,690021994562220032,,,2016-01-21 04:03:58,Twitter for iPhone,"Say hello to Geoff (pronounced ""Kyle""). He accidentally opened the front facing camera. ",,,,https://twitter.com/dog_rates/status/690021994562220032/photo/1,10.0,Geoff,None,3004,1146,malamute,0.0406958
1300,690015576308211712,,,2016-01-21 03:38:27,Twitter for iPhone,This pupper can only sleep on shoes. It's a crippling disease. Tearing his family apart. ,,,,"https://twitter.com/dog_rates/status/690015576308211712/photo/1,https://twitter.com/dog_rates/status/690015576308211712/photo/1",12.0,,Pupper,2687,815,malamute,0.949609
1301,690005060500217858,,,2016-01-21 02:56:40,Twitter for iPhone,"""I'm the only one that ever does anything in this household"" ",,,,https://twitter.com/dog_rates/status/690005060500217858/photo/1,10.0,,None,3929,1865,Samoyed,0.270287
1302,689999384604450816,,,2016-01-21 02:34:07,Twitter for iPhone,This is Covach. He's trying to melt the snow. ,,,,https://twitter.com/dog_rates/status/689999384604450816/photo/1,10.0,Covach,None,1531,414,standard_poodle,0.444499
1303,689993469801164801,,,2016-01-21 02:10:37,Vine - Make a Scene,Here we are witnessing a rare High Stepping Alaskan Floofer. ,,,,https://vine.co/v/ienexVMZgi5,12.0,,Floofer,1579,509,,
1304,689977555533848577,,,2016-01-21 01:07:23,Twitter for iPhone,Happy Wednesday here's a pup wearing a beret. ,,,,https://twitter.com/dog_rates/status/689977555533848577/photo/1,12.0,,None,1465,491,Labrador_retriever,0.179625
1305,689905486972461056,,,2016-01-20 20:21:00,Twitter for iPhone,"Say hello to Gizmo. He's quite the pupper. Confused by bed, but agile af. Can barely catch on camera. ",,,,"https://twitter.com/dog_rates/status/689905486972461056/photo/1,https://twitter.com/dog_rates/status/689905486972461056/photo/1,https://twitter.com/dog_rates/status/689905486972461056/photo/1,https://twitter.com/dog_rates/status/689905486972461056/photo/1",11.0,Gizmo,Pupper,2606,769,Pomeranian,0.943331
1306,689877686181715968,,,2016-01-20 18:30:32,Twitter for iPhone,This is Durg. He's trying to conquer his fear of trampolines. ,,,,https://twitter.com/dog_rates/status/689877686181715968/photo/1,9.0,Durg,None,3238,1312,Old_English_sheepdog,0.26915500000000003
1307,689835978131935233,,,2016-01-20 15:44:48,Twitter for iPhone,Meet Fynn &amp; Taco. Fynn is an all-powerful leaf lord and Taco is in the wrong place at the wrong time. ,,,,https://twitter.com/dog_rates/status/689835978131935233/photo/1,11.0,Fynn,None,2327,834,collie,0.600186
1308,689661964914655233,,,2016-01-20 04:13:20,Twitter for iPhone,Meet Luca. He's a Butternut Scooperfloof. Glorious tongue. ,,,,https://twitter.com/dog_rates/status/689661964914655233/photo/1,12.0,Luca,None,3433,1020,Italian_greyhound,0.322818
1309,689659372465688576,,,2016-01-20 04:03:02,Twitter for iPhone,This is Ricky. He's being escorted out of the dog park for talking shit about the other dogs. ,,,,https://twitter.com/dog_rates/status/689659372465688576/photo/1,8.0,Ricky,None,11209,4308,,
1310,689623661272240129,,,2016-01-20 01:41:08,Twitter for iPhone,This is Lucy. She's terrified of the stuffed billed dog. ,,,,"https://twitter.com/dog_rates/status/689623661272240129/photo/1,https://twitter.com/dog_rates/status/689623661272240129/photo/1",10.0,Lucy,Pupper,2414,723,toy_poodle,0.279604
1311,689599056876867584,,,2016-01-20 00:03:21,Twitter for iPhone,Here we see  dogs posing for a picture. All get ,,,,https://twitter.com/dog_rates/status/689599056876867584/photo/1,11.0,,None,12536,6101,cocker_spaniel,0.07310139999999997
1312,689557536375177216,,,2016-01-19 21:18:22,Twitter for iPhone,Downright majestic af ,,,,https://twitter.com/dog_rates/status/689557536375177216/photo/1,12.0,,None,2213,509,Eskimo_dog,0.169482
1313,689517482558820352,,,2016-01-19 18:39:13,Twitter for iPhone,This is Carl. He just wants to make sure you're having a good day. ,,,,"https://twitter.com/dog_rates/status/689517482558820352/photo/1,https://twitter.com/dog_rates/status/689517482558820352/photo/1,https://twitter.com/dog_rates/status/689517482558820352/photo/1",12.0,Carl,None,3648,1575,Pembroke,0.799319
1314,689289219123089408,,,2016-01-19 03:32:10,Twitter for iPhone,Someone sent me this without any context and every aspect of it is spectacular. ,,,,https://twitter.com/dog_rates/status/689289219123089408/video/1,13.0,,None,2424,1029,,
1315,689283819090870273,,,2016-01-19 03:10:43,Twitter for iPhone,Say hello to Chipson. He's aerodynamic af. No eyes (devastating). ,,,,https://twitter.com/dog_rates/status/689283819090870273/photo/1,9.0,Chipson,None,3547,1221,Scotch_terrier,0.267979
1316,689280876073582592,,,2016-01-19 02:59:01,Twitter for iPhone,This is Herald. He wants you to know he could steal your girl at any moment. ,,,,"https://twitter.com/dog_rates/status/689280876073582592/photo/1,https://twitter.com/dog_rates/status/689280876073582592/photo/1,https://twitter.com/dog_rates/status/689280876073582592/photo/1,https://twitter.com/dog_rates/status/689280876073582592/photo/1",10.0,Herald,None,2152,795,Chihuahua,0.6375460000000001
1317,689275259254616065,,,2016-01-19 02:36:42,Twitter for iPhone,Meet Lucky. He was showing his friends an extreme pogo stick trick when he completely lost control. ,,,,https://twitter.com/dog_rates/status/689275259254616065/photo/1,10.0,Lucky,None,1248,275,American_Staffordshire_terrier,0.215161
1318,689255633275777024,,,2016-01-19 01:18:43,Vine - Make a Scene,This is Ferg. He swallowed a chainsaw.  like =  prayer ,,,,https://vine.co/v/iOL792n5hz2,10.0,Ferg,None,2763,1186,,
1319,689154315265683456,,,2016-01-18 18:36:07,Twitter for iPhone,We normally don't rate birds but I feel bad cos this one forgot to fly south for the winter. ,,,,https://twitter.com/dog_rates/status/689154315265683456/photo/1,9.0,,None,3298,1108,cocker_spaniel,0.816044
1320,689143371370250240,,,2016-01-18 17:52:38,Twitter for iPhone,Meet Trip. He likes wearing costumes that aren't consistent with the season to screw with people ,,,,https://twitter.com/dog_rates/status/689143371370250240/photo/1,10.0,Trip,Pupper,2188,574,English_springer,0.303781
1321,688916208532455424,,,2016-01-18 02:49:58,Twitter for iPhone,This pupper just wants to say hello. ,,,,"https://twitter.com/dog_rates/status/688916208532455424/photo/1,https://twitter.com/dog_rates/status/688916208532455424/photo/1",11.0,,Pupper,2935,961,Pembroke,0.430544
1322,688908934925697024,,,2016-01-18 02:21:04,Twitter for iPhone,Meet Clarence. He does parkour. ,,,,https://twitter.com/dog_rates/status/688908934925697024/photo/1,8.0,Clarence,None,2274,854,,
1323,688898160958271489,,,2016-01-18 01:38:15,Twitter for iPhone,When you have a ton of work to do but then remember you have tomorrow off. ,,,,"https://twitter.com/dog_rates/status/688898160958271489/photo/1,https://twitter.com/dog_rates/status/688898160958271489/photo/1",10.0,,None,2261,870,Ibizan_hound,0.8531700000000001
1324,688894073864884227,,,2016-01-18 01:22:00,Twitter for iPhone,This is Hamrick. He's covered in corn flakes. Silly pupper. Looks congested. ,,,,https://twitter.com/dog_rates/status/688894073864884227/photo/1,7.0,Hamrick,Pupper,2403,774,,
1325,688828561667567616,,,2016-01-17 21:01:41,Twitter for iPhone,Say hello to Brad. His car probably has a spoiler. Tan year round. Likes your insta pic but doesn't text back. ,,,,https://twitter.com/dog_rates/status/688828561667567616/photo/1,9.0,Brad,None,1475,409,Cardigan,0.6142310000000001
1326,688804835492233216,,,2016-01-17 19:27:24,Twitter for iPhone,When you stumble but recover quickly cause your crush is watching. ,,,,"https://twitter.com/dog_rates/status/688804835492233216/photo/1,https://twitter.com/dog_rates/status/688804835492233216/photo/1,https://twitter.com/dog_rates/status/688804835492233216/photo/1",12.0,,None,1028,218,malinois,0.199512
1327,688789766343622656,,,2016-01-17 18:27:32,Twitter for iPhone,Meet Pubert. He's a Kerplunk Rumplestilt. Cannot comprehend flower. Flawless tongue. ,,,,https://twitter.com/dog_rates/status/688789766343622656/photo/1,8.0,Pubert,None,2382,733,American_Staffordshire_terrier,0.5996600000000001
1328,688547210804498433,,,2016-01-17 02:23:42,Twitter for iPhone,This is Frönq. He got caught stealing a waffle. Damn it Frönq. ,,,,https://twitter.com/dog_rates/status/688547210804498433/photo/1,9.0,Frönq,None,2803,773,papillon,0.531279
1329,688519176466644993,,,2016-01-17 00:32:18,Twitter for iPhone,This pupper is sprouting a flower out of her head. ,,,,https://twitter.com/dog_rates/status/688519176466644993/photo/1,12.0,,Pupper,2475,803,Pembroke,0.696372
1330,688385280030670848,,,2016-01-16 15:40:14,Twitter for iPhone,This is Louis. He's takes top-notch selfies. ,,,,"https://twitter.com/dog_rates/status/688385280030670848/photo/1,https://twitter.com/dog_rates/status/688385280030670848/photo/1,https://twitter.com/dog_rates/status/688385280030670848/photo/1,https://twitter.com/dog_rates/status/688385280030670848/photo/1",12.0,Louis,None,10023,4918,golden_retriever,0.900437
1331,688211956440801280,,,2016-01-16 04:11:31,Twitter for iPhone,This is Derby. He's a superstar. ,,,,https://twitter.com/dog_rates/status/688211956440801280/video/1,13.0,Derby,None,2385,927,,
1332,688179443353796608,,,2016-01-16 02:02:19,Twitter for iPhone,This is Lizzie. She's about to fist bump the large ridable maned pupper. She's very excited. ,,,,https://twitter.com/dog_rates/status/688179443353796608/photo/1,10.0,Lizzie,Pupper,2277,651,,
1333,688116655151435777,,,2016-01-15 21:52:49,Twitter for iPhone,Please send dogs. I'm tired of seeing other stuff like this dangerous pirate. We only rate dogs. Thank you... ,,,,https://twitter.com/dog_rates/status/688116655151435777/photo/1,10.0,,None,3032,869,pug,0.973819
1334,688064179421470721,,,2016-01-15 18:24:18,Twitter for iPhone,This is Kilo. He's a Pouncing Brioche. Really likes snow. ,,,,https://twitter.com/dog_rates/status/688064179421470721/photo/1,11.0,Kilo,None,1844,401,Eskimo_dog,0.240602
